home_planet,cryo_sleep,destination,age,vip,room_service,food_court,shopping_mall,spa,vr_deck,transported,passenger_group,passenger_num,cabin_deck,cabin_num,cabin_side,total_bill,cabin_update
Mars,FALSE,TRAPPIST-1e,53.0,FALSE,520.0,0.0,442.0,0.0,0.0,TRUE,2865,02,D,88,P,962.0,D/88/P
Europa,TRUE,TRAPPIST-1e,36.0,TRUE,0.0,0.0,0.0,0.0,0.0,TRUE,2866,01,C,110,S,0.0,C/110/S
Mars,FALSE,TRAPPIST-1e,41.0,FALSE,71.0,0.0,1617.0,31.0,0.0,FALSE,2867,01,D,89,P,1719.0,D/89/P
Mars,FALSE,TRAPPIST-1e,51.0,FALSE,819.0,4.0,92.0,38.0,0.0,FALSE,2867,02,E,176,P,953.0,E/176/P
Earth,TRUE,PSO J318.5-22,61.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2869,01,G,467,P,0.0,G/467/P
Earth,FALSE,TRAPPIST-1e,59.0,FALSE,0.0,0.0,1.0,920.0,1.0,TRUE,2870,01,G,454,S,922.0,G/454/S
Europa,TRUE,TRAPPIST-1e,17.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2871,01,B,88,P,0.0,B/88/P
Europa,TRUE,TRAPPIST-1e,27.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2871,02,B,88,P,0.0,B/88/P
Earth,FALSE,PSO J318.5-22,57.0,FALSE,0.0,1431.0,0.0,30.0,337.0,TRUE,2872,01,G,455,S,1798.0,G/455/S
Mars,FALSE,55 Cancri e,39.0,FALSE,2127.0,0.0,23.0,0.0,0.0,FALSE,2873,01,E,194,S,1592.822437775873,E/194/S
Europa,TRUE,55 Cancri e,55.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2875,01,B,107,S,0.0,B/107/S
Earth,FALSE,TRAPPIST-1e,42.0,FALSE,173.0,656.0,0.0,0.0,23.0,FALSE,2876,01,G,456,S,852.0,G/456/S
Earth,FALSE,TRAPPIST-1e,36.0,FALSE,418.0,40.0,7.0,338.0,0.0,FALSE,2877,01,F,592,P,803.0,F/592/P
Mars,FALSE,TRAPPIST-1e,42.0,FALSE,44.0,0.0,3648.0,0.0,9.0,TRUE,2878,01,F,593,P,3701.0,F/593/P
Earth,TRUE,PSO J318.5-22,32.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,2880,01,G,468,P,0.0,G/468/P
Earth,FALSE,55 Cancri e,6.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,2881,01,G,457,S,0.0,G/457/S
Earth,TRUE,TRAPPIST-1e,15.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,2882,01,G,458,S,0.0,G/458/S
Earth,FALSE,TRAPPIST-1e,28.0,FALSE,0.0,93.0,1282.0,0.0,0.0,TRUE,2883,01,F,595,P,1375.0,F/595/P
Mars,FALSE,TRAPPIST-1e,37.0,FALSE,912.0,0.0,0.0,433.6440434649735,0.0,FALSE,2884,01,D,90,P,1243.9594931652637,D/90/P
Earth,FALSE,TRAPPIST-1e,44.0,FALSE,0.0,0.0,744.0,62.0,3.0,FALSE,2887,01,G,459,S,809.0,G/459/S
Mars,FALSE,TRAPPIST-1e,71.0,TRUE,901.0,0.0,1698.0,0.0,0.0,FALSE,2888,01,F,597,P,2599.0,F/597/P
Europa,FALSE,TRAPPIST-1e,44.0,FALSE,0.0,351.0,0.0,3.0,3447.0,FALSE,2890,01,B,89,P,3801.0,B/89/P
Europa,TRUE,TRAPPIST-1e,36.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2890,02,B,89,P,0.0,B/89/P
Earth,FALSE,TRAPPIST-1e,18.0,FALSE,4.0,904.0,0.0,0.0,1.0,FALSE,2891,01,G,460,S,909.0,G/460/S
Earth,FALSE,PSO J318.5-22,3.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2892,01,G,469,P,0.0,G/469/P
Earth,TRUE,55 Cancri e,12.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,2892,02,G,469,P,0.0,G/469/P
Earth,TRUE,55 Cancri e,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2892,03,G,469,P,0.0,G/469/P
Earth,FALSE,TRAPPIST-1e,29.0,FALSE,0.0,1311.0,0.0,0.0,0.0,FALSE,2892,04,F,598,P,1311.0,F/598/P
Earth,FALSE,TRAPPIST-1e,9.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,2892,05,G,469,P,0.0,G/469/P
Earth,FALSE,55 Cancri e,27.0,FALSE,688.0,307.0,779.0,0.0,19.0,FALSE,2893,01,G,470,P,1793.0,G/470/P
Earth,FALSE,PSO J318.5-22,24.0,FALSE,0.0,0.0,443.0,244.0,1.0,FALSE,2894,01,F,599,P,688.0,F/599/P
Earth,FALSE,TRAPPIST-1e,38.0,FALSE,1.0,0.0,288.0,0.0,556.0,TRUE,2897,01,G,461,S,845.0,G/461/S
Mars,FALSE,TRAPPIST-1e,28.0,FALSE,523.0,0.0,0.0,970.0,0.0,FALSE,2899,01,F,600,P,1493.0,F/600/P
Mars,TRUE,TRAPPIST-1e,26.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2900,01,F,176,P,0.0,F/176/P
Earth,FALSE,TRAPPIST-1e,16.0,FALSE,0.0,20.0,0.0,300.0,681.0,FALSE,2901,01,F,601,P,1001.0,F/601/P
Earth,FALSE,PSO J318.5-22,24.0,FALSE,371.14960105866226,2.0,25.0,273.3927937700251,707.0,TRUE,2901,02,F,601,P,1332.5231473024385,F/601/P
Earth,FALSE,TRAPPIST-1e,33.0,FALSE,123.0,760.0,0.0,0.0,0.0,FALSE,2902,01,G,471,P,883.0,G/471/P
Earth,FALSE,55 Cancri e,24.0,FALSE,489.0,0.0,863.5455926801415,0.0,0.0,FALSE,2905,01,G,462,S,1252.8928004031625,G/462/S
Earth,FALSE,TRAPPIST-1e,29.0,FALSE,1.0,0.0,133.0,104.0,574.0,FALSE,2906,01,G,463,S,812.0,G/463/S
Earth,FALSE,TRAPPIST-1e,25.0,FALSE,0.0,9.0,2005.0,0.0,5.0,TRUE,2907,01,F,552,S,2019.0,F/552/S
Earth,FALSE,TRAPPIST-1e,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,2908,01,G,464,S,0.0,G/464/S
Earth,FALSE,TRAPPIST-1e,13.0,FALSE,649.0,2.0,0.0,124.0,143.0,FALSE,2908,02,F,553,S,918.0,F/553/S
Earth,TRUE,55 Cancri e,7.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,2909,01,G,473,P,0.0,G/473/P
Earth,FALSE,PSO J318.5-22,32.0,FALSE,0.0,0.0,736.0,0.0,0.0,FALSE,2910,01,F,602,P,736.0,F/602/P
Mars,TRUE,TRAPPIST-1e,34.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,2912,01,E,178,P,0.0,E/178/P
Mars,FALSE,TRAPPIST-1e,49.0,FALSE,21.0,25.0,1509.0,0.0,1042.0,FALSE,2913,01,F,603,P,2597.0,F/603/P
Mars,FALSE,TRAPPIST-1e,43.0,FALSE,13.0,2119.0,315.0,0.0,261.0,TRUE,2919,01,D,96,S,2708.0,D/96/S
Mars,FALSE,TRAPPIST-1e,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2919,02,F,555,S,0.0,F/555/S
Mars,TRUE,TRAPPIST-1e,6.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2919,03,F,555,S,0.0,F/555/S
Earth,FALSE,TRAPPIST-1e,23.0,FALSE,0.0,179.0,569.0,0.0,0.0,TRUE,2920,01,F,606,P,748.0,F/606/P
Mars,FALSE,TRAPPIST-1e,43.0,FALSE,336.0,11.0,796.0,15.0,0.0,TRUE,2925,01,F,609,P,1158.0,F/609/P
Mars,TRUE,55 Cancri e,23.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2925,02,F,609,P,0.0,F/609/P
Mars,FALSE,TRAPPIST-1e,43.0,FALSE,828.0,25.0,545.0,107.0,0.0,FALSE,2926,01,F,175,P,1505.0,F/175/P
Mars,TRUE,55 Cancri e,41.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2927,01,F,611,P,0.0,F/611/P
Europa,FALSE,55 Cancri e,54.0,TRUE,0.0,2062.0,2.0,19.0,1618.0,FALSE,2928,01,B,92,P,3701.0,B/92/P
Europa,TRUE,TRAPPIST-1e,51.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2928,02,B,92,P,0.0,B/92/P
Europa,TRUE,TRAPPIST-1e,44.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2928,03,B,92,P,0.0,B/92/P
Earth,TRUE,PSO J318.5-22,48.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2929,01,G,467,S,0.0,G/467/S
Earth,FALSE,TRAPPIST-1e,45.0,FALSE,555.1517161604088,9.0,0.0,857.0,16.0,FALSE,2930,01,G,474,P,1346.9211115652847,G/474/P
Earth,FALSE,PSO J318.5-22,20.0,FALSE,0.0,689.0,0.0,0.0,0.0,FALSE,2934,01,F,557,S,689.0,F/557/S
Europa,FALSE,TRAPPIST-1e,33.0,FALSE,0.0,28.0,0.0,6841.0,543.0,FALSE,2935,01,T,2,P,7412.0,T/2/P
Earth,FALSE,TRAPPIST-1e,21.0,FALSE,15.0,30.0,11.0,2.0,388.0,FALSE,2936,01,G,468,S,446.0,G/468/S
Europa,TRUE,TRAPPIST-1e,68.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2938,01,C,100,P,0.0,C/100/P
Earth,FALSE,PSO J318.5-22,23.0,FALSE,5.0,308.0,363.0,7.0,0.0,TRUE,2940,01,F,615,P,683.0,F/615/P
Earth,FALSE,TRAPPIST-1e,16.0,FALSE,24.0,0.0,13.0,717.0,0.0,FALSE,2941,01,G,477,P,754.0,G/477/P
Earth,FALSE,TRAPPIST-1e,35.0,FALSE,198.0,44.0,97.0,30.0,510.0,FALSE,2942,01,F,558,S,879.0,F/558/S
Earth,TRUE,TRAPPIST-1e,22.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,2943,01,G,478,P,0.0,G/478/P
Earth,FALSE,TRAPPIST-1e,51.0,FALSE,214.0,3.0,16.0,569.0,0.0,FALSE,2944,01,F,559,S,802.0,F/559/S
Earth,FALSE,PSO J318.5-22,2.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,2944,02,G,469,S,0.0,G/469/S
Earth,TRUE,55 Cancri e,29.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,2944,03,G,469,S,0.0,G/469/S
Earth,FALSE,TRAPPIST-1e,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2944,04,G,469,S,0.0,G/469/S
Earth,TRUE,55 Cancri e,39.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2945,01,G,479,P,0.0,G/479/P
Europa,FALSE,TRAPPIST-1e,55.0,FALSE,0.0,1971.0,77.0,577.0,1050.0,TRUE,2948,01,C,112,S,3675.0,C/112/S
Earth,TRUE,TRAPPIST-1e,22.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,2949,01,G,482,P,0.0,G/482/P
Earth,FALSE,TRAPPIST-1e,20.0,FALSE,310.0,0.0,374.0,0.0,5.0,FALSE,2950,01,F,617,P,689.0,F/617/P
Earth,FALSE,55 Cancri e,25.0,FALSE,0.0,641.0,0.0,2.0,0.0,TRUE,2953,01,E,179,P,643.0,E/179/P
Earth,FALSE,55 Cancri e,18.0,FALSE,235.0,0.0,101.0,0.0,316.0,TRUE,2954,01,F,619,P,652.0,F/619/P
Earth,FALSE,PSO J318.5-22,28.0,FALSE,3.0,141.0,0.0,0.0,1689.0,FALSE,2956,01,G,470,S,1833.0,G/470/S
Earth,FALSE,TRAPPIST-1e,26.0,FALSE,1822.0,0.0,4.0,107.0,1204.0,FALSE,2958,01,F,561,S,3137.0,F/561/S
Earth,FALSE,PSO J318.5-22,28.0,FALSE,1.0,0.0,933.0,614.0,0.0,FALSE,2959,01,F,620,P,1548.0,F/620/P
Earth,FALSE,TRAPPIST-1e,54.0,FALSE,1030.2564834879877,176.2568817455351,0.0,0.0,0.0,FALSE,2960,01,F,562,S,1200.6239160103019,F/562/S
Earth,FALSE,TRAPPIST-1e,56.0,FALSE,0.0,54.0,0.0,724.0,0.0,FALSE,2961,01,F,621,P,778.0,F/621/P
Mars,FALSE,TRAPPIST-1e,25.0,FALSE,1228.0,0.0,132.0,0.0,0.0,FALSE,2962,01,E,180,P,1360.0,E/180/P
Europa,FALSE,TRAPPIST-1e,26.0,FALSE,2050.0,8525.0,0.0,270.0,636.0,FALSE,2964,01,A,35,S,11481.0,A/35/S
Earth,FALSE,TRAPPIST-1e,14.0,FALSE,0.0,0.0,709.0,258.0,3.0,FALSE,2965,01,F,622,P,970.0,F/622/P
Earth,FALSE,TRAPPIST-1e,21.0,FALSE,2.0,417.0,323.0,0.0,84.0,TRUE,2966,01,E,181,P,826.0,E/181/P
Earth,TRUE,TRAPPIST-1e,43.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2968,01,G,485,P,0.0,G/485/P
Earth,FALSE,TRAPPIST-1e,37.0,FALSE,221.0,0.0,32.0,38.0,516.0,FALSE,2969,01,G,486,P,807.0,G/486/P
Earth,FALSE,TRAPPIST-1e,30.594826283422236,FALSE,740.0,82.0,6.0,475.9855654151803,1.0,FALSE,2970,01,F,1046,P,1236.0367097875942,F/1046/P
Europa,FALSE,TRAPPIST-1e,38.0,FALSE,0.0,3135.0,0.0,26.0,3.0,TRUE,2971,01,T,3,P,3164.0,T/3/P
Earth,FALSE,TRAPPIST-1e,14.0,FALSE,0.0,1.0,1441.0,0.0,190.0,TRUE,2972,01,E,182,P,1632.0,E/182/P
Earth,FALSE,PSO J318.5-22,20.0,FALSE,0.0,0.0,585.0,0.0,10.0,FALSE,2975,01,F,564,S,595.0,F/564/S
Europa,FALSE,TRAPPIST-1e,33.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,2979,01,B,93,P,0.0,B/93/P
Europa,TRUE,55 Cancri e,33.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2982,01,B,111,S,0.0,B/111/S
Earth,FALSE,TRAPPIST-1e,13.0,FALSE,0.0,0.0,31.0,0.0,810.0,TRUE,2983,01,E,183,P,841.0,E/183/P
Europa,FALSE,TRAPPIST-1e,37.0,FALSE,0.0,210.0,0.0,4114.0,0.0,FALSE,2984,01,D,97,S,4324.0,D/97/S
Mars,FALSE,TRAPPIST-1e,15.0,FALSE,5711.0,0.0,2516.0,0.0,1370.0,FALSE,2986,01,E,197,S,9597.0,E/197/S
Europa,FALSE,55 Cancri e,33.0,FALSE,396.0,1280.0,7.0,308.0,4941.0,FALSE,2988,01,A,36,S,6932.0,A/36/S
Earth,TRUE,PSO J318.5-22,24.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2990,01,G,472,S,0.0,G/472/S
Earth,FALSE,PSO J318.5-22,49.0,FALSE,0.0,519.6837847289119,0.0,160.0,528.0,FALSE,2992,01,F,570,S,1153.8988233888524,F/570/S
Earth,FALSE,TRAPPIST-1e,24.0,FALSE,1252.0,6.0,0.0,123.0,706.0,FALSE,2993,01,F,571,S,1431.3368360939671,F/571/S
Earth,FALSE,TRAPPIST-1e,24.0,FALSE,173.0,0.0,14.0,0.0,603.0,FALSE,2994,01,E,198,S,790.0,E/198/S
Europa,TRUE,55 Cancri e,26.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2995,01,B,94,P,0.0,B/94/P
Europa,TRUE,55 Cancri e,40.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,2995,02,B,94,P,0.0,B/94/P
Earth,FALSE,55 Cancri e,31.0,FALSE,0.0,611.0,2.0,4.0,22.0,FALSE,2996,01,F,626,P,639.0,F/626/P
Europa,FALSE,TRAPPIST-1e,47.0,FALSE,0.0,5252.0,0.0,124.0,300.0,TRUE,2998,01,C,113,S,5676.0,C/113/S
Earth,FALSE,TRAPPIST-1e,19.0,FALSE,736.0,0.0,0.0,0.0,1.0,FALSE,3000,01,F,627,P,737.0,F/627/P
Europa,FALSE,55 Cancri e,38.0,TRUE,0.0,1577.0,0.0,425.0,4359.0,FALSE,3001,01,C,101,P,6361.0,C/101/P
Europa,FALSE,55 Cancri e,33.0,FALSE,0.0,1001.0,2280.0,0.0,29.0,TRUE,3001,02,C,101,P,1513.5985633690605,C/101/P
Europa,TRUE,TRAPPIST-1e,45.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,3003,01,C,114,S,0.0,C/114/S
Earth,TRUE,TRAPPIST-1e,1.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,3004,01,G,473,S,0.0,G/473/S
Earth,FALSE,TRAPPIST-1e,32.0,FALSE,0.0,53.0,0.0,744.0,0.0,FALSE,3004,02,F,572,S,797.0,F/572/S
Mars,TRUE,TRAPPIST-1e,70.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,3005,01,F,573,S,0.0,F/573/S
Earth,FALSE,PSO J318.5-22,19.0,FALSE,23.0,0.0,0.0,0.0,732.0,FALSE,3006,01,G,474,S,755.0,G/474/S
Mars,TRUE,PSO J318.5-22,55.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,3009,01,E,185,P,0.0,E/185/P
Europa,FALSE,TRAPPIST-1e,48.0,FALSE,0.0,8403.0,0.0,7627.0,83.0,FALSE,3010,01,B,96,P,16113.0,B/96/P
Earth,FALSE,TRAPPIST-1e,66.0,FALSE,1187.0,1.0,233.34955301995572,6.0,0.0,FALSE,3012,01,G,475,S,1549.9193164782314,G/475/S
Earth,FALSE,TRAPPIST-1e,13.0,FALSE,506.1093532977931,256.0,0.0,207.0,409.0,FALSE,3013,01,F,629,P,1366.1353649742698,F/629/P
Europa,FALSE,55 Cancri e,40.0,FALSE,82.0,1390.0,0.0,347.0,6237.0,FALSE,3014,01,C,115,S,8056.0,C/115/S
Earth,FALSE,TRAPPIST-1e,35.0,FALSE,0.0,1438.0,0.0,112.0,74.0,TRUE,3015,01,E,199,S,1624.0,E/199/S
Earth,FALSE,TRAPPIST-1e,32.0,FALSE,0.0,49.0,2.0,639.0,0.0,FALSE,3018,01,F,630,P,690.0,F/630/P
Mars,FALSE,TRAPPIST-1e,51.0,FALSE,1644.0,0.0,234.0,157.0,64.0,FALSE,3019,01,E,187,P,2099.0,E/187/P
Europa,FALSE,TRAPPIST-1e,37.0,FALSE,0.0,216.0,0.0,5391.0,3372.0,FALSE,3020,01,B,112,S,8979.0,B/112/S
Earth,FALSE,TRAPPIST-1e,31.0,FALSE,517.0,1.0,301.0,60.0,4.0,FALSE,3021,01,G,476,S,883.0,G/476/S
Earth,FALSE,TRAPPIST-1e,37.0,FALSE,608.0,0.0,6.0,0.0,1637.0,FALSE,3021,02,F,574,S,2251.0,F/574/S
Europa,FALSE,TRAPPIST-1e,38.0,FALSE,0.0,3331.0,270.0,2.0,3510.0,FALSE,3022,01,C,102,P,7113.0,C/102/P
Europa,FALSE,55 Cancri e,19.0,FALSE,0.0,329.0,0.0,3154.0,312.0,FALSE,3022,02,C,102,P,3795.0,C/102/P
Mars,TRUE,TRAPPIST-1e,33.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,3023,01,F,631,P,0.0,F/631/P
Earth,FALSE,TRAPPIST-1e,19.0,FALSE,0.0,0.0,1752.0,187.0,0.0,TRUE,3024,01,F,632,P,1939.0,F/632/P
Earth,FALSE,TRAPPIST-1e,31.0,FALSE,2.0,788.0,0.0,128.0,9.0,TRUE,3025,01,G,477,S,927.0,G/477/S
Earth,FALSE,TRAPPIST-1e,43.0,FALSE,45.0,8.0,0.0,607.0,44.0,FALSE,3025,02,G,477,S,704.0,G/477/S
Earth,TRUE,TRAPPIST-1e,22.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,3026,01,G,492,P,0.0,G/492/P
Earth,TRUE,TRAPPIST-1e,24.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,3027,01,G,493,P,0.0,G/493/P
Europa,FALSE,55 Cancri e,21.0,FALSE,0.0,878.0,82.0,360.0,1784.0,FALSE,3029,01,C,103,P,3104.0,C/103/P
Europa,TRUE,TRAPPIST-1e,14.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,3029,02,C,103,P,0.0,C/103/P
Europa,FALSE,55 Cancri e,30.0,FALSE,728.0,2551.0,0.0,48.0,1804.0,TRUE,3030,01,B,97,P,5131.0,B/97/P
Europa,TRUE,TRAPPIST-1e,22.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,3030,02,B,97,P,0.0,B/97/P
Earth,FALSE,TRAPPIST-1e,11.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,3032,01,G,478,S,0.0,G/478/S
Earth,TRUE,TRAPPIST-1e,4.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,3032,02,G,478,S,0.0,G/478/S
Earth,FALSE,TRAPPIST-1e,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,3032,03,G,478,S,0.0,G/478/S
Earth,FALSE,TRAPPIST-1e,30.0,FALSE,479.0,12.0,25.0,643.0,283.0,FALSE,3032,04,F,575,S,1442.0,F/575/S
Earth,FALSE,PSO J318.5-22,21.0,FALSE,0.0,27.0,1181.0,0.0,513.0,FALSE,3033,01,G,479,S,1721.0,G/479/S
Europa,FALSE,TRAPPIST-1e,40.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,3034,01,E,25,S,0.0,E/25/S
Earth,FALSE,PSO J318.5-22,57.0,FALSE,506.0,0.0,1.0,178.0,0.0,FALSE,3036,01,F,634,P,685.0,F/634/P
Mars,FALSE,TRAPPIST-1e,35.0,FALSE,1228.0,0.0,0.0,0.0,0.0,FALSE,3038,01,F,576,S,1228.0,F/576/S
Europa,FALSE,TRAPPIST-1e,32.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,3039,01,A,37,S,0.0,A/37/S
Mars,FALSE,TRAPPIST-1e,32.0,FALSE,2616.0,0.0,2.0,5.0,0.0,FALSE,3040,01,F,577,S,2623.0,F/577/S
Earth,FALSE,TRAPPIST-1e,30.0,FALSE,0.0,0.0,301.0,0.0,437.0,FALSE,3042,01,F,578,S,738.0,F/578/S
Earth,FALSE,TRAPPIST-1e,69.0,FALSE,577.0,139.0,0.0,0.0,0.0,FALSE,3044,01,F,636,P,716.0,F/636/P
Earth,TRUE,TRAPPIST-1e,21.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,3045,01,G,480,S,0.0,G/480/S
Mars,TRUE,PSO J318.5-22,17.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,3047,01,E,190,P,0.0,E/190/P
Mars,FALSE,TRAPPIST-1e,16.0,FALSE,995.0,0.0,6.0,48.0,0.0,FALSE,3047,02,E,190,P,1049.0,E/190/P
Mars,TRUE,TRAPPIST-1e,25.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,3048,01,E,200,S,0.0,E/200/S
Europa,FALSE,TRAPPIST-1e,25.0,FALSE,1586.0,2342.0,947.0,1.0,276.0,TRUE,3050,01,E,191,P,5152.0,E/191/P
Europa,FALSE,55 Cancri e,52.0,FALSE,0.0,2.0,0.0,10976.0,810.0,FALSE,3053,01,C,62,S,11788.0,C/62/S
Earth,FALSE,TRAPPIST-1e,13.0,FALSE,578.0,77.0,0.0,306.0,5.0,FALSE,3054,01,F,579,S,966.0,F/579/S
Earth,FALSE,TRAPPIST-1e,37.0,FALSE,1086.0,0.0,0.0,41.0,0.0,FALSE,3055,01,F,637,P,1127.0,F/637/P
Mars,FALSE,TRAPPIST-1e,13.0,FALSE,760.0,2.0,2.0,532.6919148096213,0.0,FALSE,3060,01,F,581,S,1226.7289472490645,F/581/S
Mars,FALSE,TRAPPIST-1e,45.0,FALSE,3309.0,0.0,10.0,0.0,0.0,FALSE,3060,02,D,98,S,3319.0,D/98/S
Mars,TRUE,TRAPPIST-1e,55.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,3060,03,E,201,S,0.0,E/201/S
Earth,FALSE,TRAPPIST-1e,22.0,FALSE,664.0,0.0,0.0,65.0,0.0,FALSE,3061,01,F,638,P,729.0,F/638/P
Earth,FALSE,TRAPPIST-1e,39.0,FALSE,0.0,0.0,0.0,1745.0,72.0,FALSE,3061,02,G,498,P,1817.0,G/498/P
Mars,FALSE,TRAPPIST-1e,35.0,FALSE,741.0,0.0,31.0,0.0,36.0,FALSE,3062,01,D,99,S,808.0,D/99/S
Earth,TRUE,PSO J318.5-22,19.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,3063,01,G,499,P,0.0,G/499/P
Earth,TRUE,TRAPPIST-1e,7.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,3063,02,G,499,P,0.0,G/499/P
Earth,FALSE,TRAPPIST-1e,19.0,FALSE,1.0,0.0,0.0,450.0,254.0,FALSE,3063,03,E,192,P,705.0,E/192/P
Earth,TRUE,TRAPPIST-1e,21.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,3064,01,G,482,S,0.0,G/482/S
Europa,FALSE,55 Cancri e,37.0,FALSE,0.0,2065.0,1650.0,356.0,1.0,TRUE,3065,01,D,94,P,4072.0,D/94/P
Earth,FALSE,TRAPPIST-1e,35.0,FALSE,1609.0,0.0,0.0,0.0,0.0,FALSE,3066,01,E,193,P,1609.0,E/193/P
Earth,TRUE,TRAPPIST-1e,22.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,3067,01,G,483,S,0.0,G/483/S
Earth,FALSE,TRAPPIST-1e,62.0,FALSE,379.0,453.0,0.0,7.0,0.0,FALSE,3068,01,G,500,P,839.0,G/500/P
Earth,TRUE,TRAPPIST-1e,41.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,3070,01,G,501,P,0.0,G/501/P
Europa,TRUE,TRAPPIST-1e,16.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,3071,01,B,113,S,0.0,B/113/S
Europa,FALSE,TRAPPIST-1e,26.0,FALSE,0.0,0.0,8.0,21.0,6023.0,FALSE,3071,02,B,113,S,2082.320199882988,B/113/S
Mars,TRUE,TRAPPIST-1e,36.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,3073,01,F,640,P,0.0,F/640/P
Earth,TRUE,PSO J318.5-22,21.532412040068643,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,3076,01,G,502,P,0.0,G/502/P
Earth,FALSE,55 Cancri e,22.0,FALSE,35.0,0.0,36.0,581.0,0.0,FALSE,3079,01,F,642,P,652.0,F/642/P
Earth,FALSE,TRAPPIST-1e,40.0,FALSE,0.0,0.0,0.0,822.0,2.0,FALSE,3080,01,F,584,S,824.0,F/584/S
Europa,FALSE,55 Cancri e,50.0,FALSE,0.0,1547.0,0.0,1784.0,1.0,TRUE,3081,01,C,118,S,3332.0,C/118/S
Europa,TRUE,TRAPPIST-1e,57.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,3081,02,C,118,S,0.0,C/118/S
Earth,FALSE,PSO J318.5-22,15.0,FALSE,1.0,30.0,1793.0,0.0,0.0,TRUE,3082,01,G,503,P,1824.0,G/503/P
Europa,FALSE,55 Cancri e,23.0,FALSE,0.0,587.0,0.0,1497.0,1014.0,FALSE,3083,01,D,100,S,3098.0,D/100/S
Mars,TRUE,55 Cancri e,60.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,3084,01,D,101,S,0.0,D/101/S
